ID,RESIDENTIAL,BUSINESS,RURAL,ONE_WAY,BOTH_WAY,SIDE_1,SIDE_2,SIDE_3,SIDE_4,INTERSECTION3,INTERSECTION4,LANE_1,LANE_2,LANE_3,CROSS_NO,CROSS_YES,STOPCAR_ZERO,STOPCAR_LOW,STOPCAR_MID,STOPCAR_HIGH,PEDESTRIAN_LOW,PEDESTRIAN_MID,PEDESTRIAN_HIGH,TRAFFIC_LOW,TRAFFIC_MID,TRAFFIC_HIGH,LEAD_NO,LEAD_YES,SUNNY,RAIN,TIME6_10,TIME10_16,TIME16_20,TIME20_6,AGE_UNKOWN,AGE_OLDER,AGE_MATURE,AGE_YOUNG,AGE_CHILD,SIGNAL_NO,SIGNAL_YES,Y_SIGNAL_NO,Y_SIGNAL_YES,YGAP,VLIM,BRIGHTNESS,SCT,TTC,VCAR,V4,AX7,DBLIND,DOBJ,PET,V_OBJ,YEAR,MONTH,TIME
356837,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.5,30,1,1.94,2.7,22.6,25.4,1.2,16.1,1.5,0.6,9.3,2013,9,15
357556,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.9,30,1,2.02,2.9,28.3,28.3,0,12.7,10.7,1.9,21.6,2013,9,6
369556,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2.6,30,3,1.31,2,17,29.7,0,5.3,4.4,0,13,2012,5,22
375444,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.6,30,1,-0.43,0.7,36.7,50.9,0.1,0.5,6.8,10.5,10.8,2012,8,14
381313,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3.2,30,3,0.54,1.8,43.8,46.6,0.3,6.2,16.3,0.9,16.2,2014,3,0
382071,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.4,30,1,0.97,1.7,22.6,26.8,0.3,5.3,6.1,0,6.5,2014,3,15
383411,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1.9,30,1,1.29,2.2,29.7,32.5,0.5,12.4,6.4,0,8.1,2014,3,15
383466,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4.4,30,1,2.13,2.9,24,18.4,0.4,11.8,8.3,0.3,16.2,2013,12,7
388222,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.3,30,1,1.55,2.5,29.7,29.7,1.6,9.8,11.3,0,10.8,2014,6,17
388485,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1.7,30,1,1.2,2.3,36.7,33.9,-0.3,22.3,1.6,1.1,16.2,2014,5,13
388491,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.1,30,2,1.29,2.1,25.4,22.6,1,5.1,10.4,0,13,2014,5,19
389764,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.6,30,1,3.75,4.2,8.8,18.9,0,5.4,5.3,1.5,13,2014,7,16
390518,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,4.1,30,1,2.85,3.9,33.5,35.9,0.3,13.7,22.9,0,13,2014,7,12
391696,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1.6,30,1,0.68,1.7,31.4,28.8,0.8,7.7,7.3,0,16.2,2014,8,9
392301,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.1,30,1,1.23,2.1,25.4,25.4,0.5,5.8,9.2,0,16.2,2014,7,6
392987,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.4,30,1,1.05,1.7,17,21.2,1,4.6,3.9,0.2,13,2014,8,14
395239,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1.6,30,1,1.29,1.8,12.7,17,0,1.6,5.4,0,21.6,2014,8,9
396622,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4.4,30,3,1.33,2.1,22.6,28.3,-0.1,6.9,6.8,0,21.6,2014,9,2
400160,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.2,30,3,2.26,3,22.6,24,-0.1,16,3.5,1.5,13,2014,10,20
401242,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.5,30,1,0.73,1.7,31.1,27.1,1.4,5.7,9.5,0.1,8.1,2014,8,15
404072,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.7,30,3,8.54,8.9,4,12.7,0,0.6,9.7,15.5,9.3,2014,11,21
409735,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.5,30,3,1.54,2.4,25.4,31.1,0.3,14,3.3,0.8,13,2014,12,19
422704,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4.2,30,3,3.81,4.6,22.6,22.6,0.7,19.1,10.1,2.8,21.6,2012,9,22
433001,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.7,30,1,2.31,3.6,43.8,42.4,0.8,39.2,4.7,2,13,2012,11,8
599901,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4.6,30,1,0.82,1.8,29.7,33.9,0,13.5,1.5,0,10.8,2013,8,7
600042,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1.5,30,1,0.27,1,21.2,32.5,-0.1,2,4.4,0.3,10.8,2013,8,12
600883,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.4,30,1,0.48,1.4,31.1,29.7,0.3,6.6,6.4,0,9.3,2013,8,16
601693,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.6,30,1,1.67,2.4,19.8,28.3,0.1,12.1,1.5,0.2,9.3,2013,8,16
175775,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.8,30,1,0.54,1.9,46.6,49.5,-0.1,5.4,19.3,0.9,13,2011,10,9
177846,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.7,30,1,1.12,2.2,33.9,28.3,2.5,10.9,9.9,0.2,10.8,2011,10,9
179671,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.2,30,3,3.04,4,29.4,28.3,0.8,28.3,4.6,1.9,9.3,2011,11,18
181927,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.1,30,1,1.21,2.3,36.7,28.8,0.3,14.2,9.9,0,9.3,2011,11,10
182863,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.3,30,1,1.44,2.2,24,25.4,0,9.6,5.9,0,6.5,2011,11,10
183338,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.3,30,3,1.12,1.9,21.2,42.4,0.5,4.1,7.3,0,16.2,2011,11,21
183582,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.4,30,3,0.78,2,42.4,39.6,0.3,11.4,12.8,0,13,2011,11,20
183672,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.3,30,3,0.62,1.3,19.8,18.4,1.3,2.2,5.7,0.7,13,2011,11,20
184749,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2.4,30,1,4.41,4.7,2.8,15.5,0,2.6,1.6,2.9,16.2,2011,11,7
186711,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.9,30,1,0.36,1.5,36.7,36.7,0.1,8.7,6.7,0,6.5,2011,11,12
188966,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.3,30,1,1.53,2.3,21.2,17,0.7,6.4,7.4,0,8.1,2011,12,14
189403,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.3,30,1,2.08,2.9,26.8,28.3,0.7,15.2,7.2,0,7.2,2011,12,7
190018,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1.3,30,3,1.13,2.1,32.5,32.5,0.3,18.5,1.2,0.2,9.3,2011,12,17
192830,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.5,30,1,1.96,2.7,21.2,18.4,0.9,14.9,1.5,1,9.3,2012,7,13
193154,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.4,30,1,1.94,2.8,28.3,33.9,-0.4,15.2,7.7,0.8,10.8,2012,1,8
193156,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.1,30,1,1.46,2.4,28.3,26.8,0.4,11.3,7.8,0,9.3,2012,1,8
195656,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.2,30,1,2.59,3.4,24,25.4,0.1,22.1,1.1,2,13,2012,1,15
196132,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,30,1,1.67,2.5,26.8,26.8,0.5,14.2,5.1,0.4,9.3,2012,1,9
202029,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.9,30,1,0.88,1.7,24,35.3,0.4,4.4,7.4,0.8,7.2,2012,2,7
202850,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.5,30,3,0.77,1.8,32.5,29.7,-0.3,9.6,6.9,0,9.3,2012,2,21
208145,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.4,30,1,1.6,2.5,26.8,22.6,1,7.7,11.1,0.1,13,2012,3,17
210163,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1.3,30,2,1.6,2.5,29.7,22.6,1,7.6,13.8,0.5,16.2,2012,3,18
212639,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2.1,30,3,0.88,1.9,32.5,32.5,0.1,11.2,6.3,0,13,2012,3,19
216619,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,30,3,1.19,2.4,42.4,41,0.3,17.3,11.7,0.3,13,2012,4,23
217247,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1.8,30,3,0.99,1.9,29.7,29.7,0.1,11.2,5.2,0,6.5,2012,4,2
218563,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4.2,30,1,2.05,3,29.7,21.2,0.8,11.2,14,0,16.2,2012,4,9
229828,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3.3,30,1,2.86,3.7,26.8,25.4,0.9,24.3,4,0,7.2,2011,3,16
242433,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4.7,30,1,1.12,2.4,42.4,46.6,-0.1,16.4,11.8,0.1,10.8,2011,7,13
245800,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.7,30,1,1.23,2.1,26.8,25.4,0.1,13.4,2.7,0.8,13,2011,7,12
251509,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2.4,30,1,0.45,1.7,45.2,48,0.4,13.6,8.8,0,10.8,2011,9,7
252325,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1.9,30,3,0.75,1.6,25.4,32.5,-0.4,3.8,7.9,1.4,7.2,2011,10,18
258412,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.5,30,1,0.9,1.9,30.8,34.3,0.5,12.1,4.3,0,7.2,2012,1,10
258848,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,30,3,1.4,2.7,43.8,39.6,0.3,16.4,16.5,0.2,5.4,2012,1,19
259979,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.2,30,1,1.52,2.2,18.5,13.6,0.1,10.1,1.8,0.2,9.3,2012,2,7
261342,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.4,30,1,1.23,1.8,15.5,18.4,0.9,3.8,4.6,0.3,13,2012,4,15
261393,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,30,1,0.61,1.5,26.8,19.8,1,5.1,6.4,0,13,2012,5,16
261455,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.4,30,1,0,0.9,28.3,22.6,1.6,5.1,2.5,0,9.3,2012,4,18
261586,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.8,30,1,1.27,2.1,26.8,21.2,0.8,15.9,0.5,0.6,13,2012,5,10
264344,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.9,30,1,0.92,1.9,29.7,25.4,0,14.1,1.8,0,9.3,2012,6,12
264673,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2.6,30,3,1.93,2.9,29.7,32.5,0,12.6,11.6,0,9.3,2012,6,20
266922,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,3.4,30,2,2.76,3.7,30.9,25,-0.5,15.1,17.3,0,9.3,2012,4,17
268295,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.2,30,1,1.4,2.1,21.2,18.4,0.7,11.6,1.5,0,8.1,2012,7,14
268648,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,30,3,1.4,2.4,32.5,33.9,0.4,17.9,4.4,1.3,16.2,2012,6,22
269550,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,30,1,0.58,1.8,39.6,46.6,0.5,12.3,7.5,0,7.2,2012,6,12
270258,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.3,30,1,0.9,1.8,29.7,28.3,1.3,11.5,4.2,0,6.5,2012,7,6
272069,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6.8,30,1,4.76,5.2,8.3,16.2,0,4.2,8.3,0,10.8,2012,5,10
272646,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.6,30,1,1.12,2.3,38.1,41,0.4,22.3,2,0,6.5,2012,6,13
273247,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,30,1,1.3,2.3,30.5,21.1,1.6,8.9,10.7,0,5.4,2012,6,17
276022,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.9,30,1,1.01,1.9,25.6,22,0.5,11.5,2.2,0,4.6,2012,8,9
276102,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.6,30,1,0.77,1.9,39.6,38.1,0.5,15.8,6,0,7.2,2012,8,14
276105,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.1,30,1,0.21,1.4,41,39.6,-0.1,13.7,2.8,0,13,2021,8,15
276383,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2.5,30,1,1.15,1.6,10.3,21.3,0.5,1.2,4,1,10.8,2012,7,14
276836,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,4.4,30,1,2.57,3.1,14.1,14.1,0.1,6.8,6,0,9.3,2012,7,18
278077,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4.3,30,1,1.46,2.5,35.3,35.3,0,16.6,8.7,0,13,2012,8,16
279805,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.9,30,1,2.1,2.9,22.6,19.8,-1,8.4,10.1,0,7.2,2012,9,16
280478,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,30,1,1.16,1.9,22.6,17,0.7,7.6,5.1,0,3.2,2012,9,13
280610,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.3,30,1,1.31,1.8,8.5,12.7,0.4,1.6,3,0,5.4,2012,8,16
283500,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1.3,30,1,0.69,1.8,38.1,41,0.1,11.1,8.7,0,5.9,2012,9,16
283927,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2.1,30,1,1.1,2.2,36.7,39.6,0,17.7,5.2,0,5.9,2012,9,12
285195,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.7,30,3,0.85,1.9,36.7,42.4,0,14.6,5.7,0,4.6,2012,10,18
287486,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.5,30,1,1.05,2,29.7,22.6,1.4,9.1,7.8,0,7.2,2012,10,10
290510,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1.2,30,1,1.15,2.4,42.4,42.4,0.3,19.6,8.9,0.7,13,2012,11,13
292111,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.5,30,1,0.64,1.7,35.3,35.3,0.1,13.5,3.8,0,8.1,2012,12,7
292330,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.8,30,1,0.81,1.5,19.8,24,0.8,4.2,4.7,0,6.5,2012,12,16
292365,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1.2,30,3,0.7,1.6,29.7,31.1,0.1,6.4,7.6,0,9.3,2012,12,3
292747,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1.9,30,1,1.57,2.2,17,11.3,0.3,8.1,2.9,0.4,13,2012,12,10
293002,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1.4,30,3,1.45,2.4,31.1,22.6,1,12.1,9.3,0.1,10.8,2012,12,6
293090,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,30,1,0.63,1.5,25.4,26.8,0.5,9,1.9,0,5.9,2012,12,13
293164,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3.3,30,1,1.67,2.8,39.6,39.6,0,25.4,6.3,0,9.3,2013,1,17
293601,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3.4,30,3,0.84,1.8,32.5,33.9,0,15.6,1.5,0.6,21.6,2013,1,22
